Binomial	ID	year	popvalue
Uria_aalge	1907	1985	29000
Uria_aalge	1921	1985	13000
Fratercula_arctica	2555	1985	77.563
Rissa_tridactyla	2670	1985	108.8275
Uria_aalge	2700	1985	100
Uria_aalge	2703	1985	517.7387
Uria_aalge	2704	1985	204.8234
Polysticta_stelleri	12257	1985	12553
Pollachius_virens	1529	1986	85648
Uria_aalge	1907	1986	13000
Uria_aalge	1921	1986	10600
Boreogadus_saida	2528	1986	308.8
Uria_aalge	2700	1986	86.35
Uria_aalge	2703	1986	240.4293
Sebastes_mentella	8074	1986	1293.18
Polysticta_stelleri	12257	1986	7789
Pollachius_virens	1529	1987	72693
Uria_aalge	1907	1987	3000
Uria_aalge	1921	1987	1800
Uria_lomvia	1926	1987	300
Mallotus_villosus	2326	1987	34
Boreogadus_saida	2528	1987	382.8
Fratercula_arctica	2555	1987	76.8622
Rissa_tridactyla	2670	1987	118.3641
Uria_aalge	2700	1987	16.8
Uria_aalge	2703	1987	53.0499
Uria_aalge	2704	1987	31.3309
Sebastes_mentella	8074	1987	652.67
Polysticta_stelleri	12257	1987	8373
Pollachius_virens	1529	1988	87553
Alca_torda	1591	1988	300
Uria_aalge	1907	1988	12000
Uria_aalge	1921	1988	2200
Boreogadus_saida	2528	1988	86
Fratercula_arctica	2555	1988	86.4949
Rissa_tridactyla	2670	1988	117.4209
Uria_aalge	2700	1988	20.47
Uria_aalge	2703	1988	53.0499
Uria_aalge	2704	1988	29.251
Sebastes_mentella	8074	1988	1292.57
Polysticta_stelleri	12257	1988	5351
Pollachius_virens	1529	1989	100308
Uria_aalge	1907	1989	12000
Uria_aalge	1921	1989	2400
Mallotus_villosus	2326	1989	84
Balaenoptera_acutorostrata	2365	1989	64422
Calidris_alpina	2499	1989	18
Stercorarius_parasiticus	2519	1989	42
Boreogadus_saida	2528	1989	207.8
Rissa_tridactyla	2670	1989	124.682
Rissa_tridactyla	2671	1989	15659
Uria_aalge	2700	1989	23.64
Uria_aalge	2703	1989	79.1962
Uria_aalge	2704	1989	28.9181
Sebastes_mentella	8074	1989	1854.82
Pollachius_virens	1529	1990	118184
Uria_aalge	1907	1990	10400
Mallotus_villosus	2326	1990	92
Calidris_alpina	2499	1990	15
Stercorarius_parasiticus	2519	1990	21
Boreogadus_saida	2528	1990	127.3
Fratercula_arctica	2555	1990	100.2427
Rissa_tridactyla	2670	1990	109.7016
Rissa_tridactyla	2671	1990	15238.6
Uria_aalge	2703	1990	65.9405
Uria_aalge	2704	1990	32.0566
Sebastes_mentella	8074	1990	2125.29
Polysticta_stelleri	12257	1990	5761
Pollachius_virens	1529	1991	114921
Mallotus_villosus	2326	1991	643
Calidris_alpina	2499	1991	16
Stercorarius_parasiticus	2519	1991	36
Boreogadus_saida	2528	1991	381.5
Fratercula_arctica	2555	1991	98.7627
Rissa_tridactyla	2669	1991	207.2189
Rissa_tridactyla	2670	1991	111.9177
Rissa_tridactyla	2671	1991	14829.5
Uria_aalge	2703	1991	60.8624
Uria_aalge	2704	1991	33.1767
Sebastes_mentella	8074	1991	4928.56
Polysticta_stelleri	12257	1991	7533
Pollachius_virens	1529	1992	95225
Uria_aalge	1907	1992	3600
Uria_lomvia	1926	1992	500
Mallotus_villosus	2326	1992	302
Calidris_alpina	2499	1992	15
Stercorarius_parasiticus	2519	1992	39
Boreogadus_saida	2528	1992	594.9
Fratercula_arctica	2555	1992	88.0049
Rissa_tridactyla	2669	1992	98.471
Rissa_tridactyla	2670	1992	106.2466
Rissa_tridactyla	2671	1992	14431.4
Uria_aalge	2703	1992	49.5282
Uria_aalge	2704	1992	37.2009
Sebastes_mentella	8074	1992	1833.33
Polysticta_stelleri	12257	1992	8210
Pollachius_virens	1529	1993	97538
Alca_torda	1590	1993	3000
Mallotus_villosus	2326	1993	293
Calidris_alpina	2499	1993	17
Stercorarius_parasiticus	2519	1993	42
Boreogadus_saida	2528	1993	609.7
Fratercula_arctica	2555	1993	92.8018
Rissa_tridactyla	2669	1993	144.5707
Rissa_tridactyla	2670	1993	104.9792
Rissa_tridactyla	2671	1993	14044
Uria_aalge	2703	1993	50.6754
Uria_aalge	2704	1993	38.9441
Sebastes_mentella	8074	1993	1840.61
Polysticta_stelleri	12257	1993	6398
Pollachius_virens	1529	1994	148005
Mallotus_villosus	2326	1994	139
Calidris_alpina	2499	1994	16
Stercorarius_parasiticus	2519	1994	47
Boreogadus_saida	2528	1994	540.5
Fratercula_arctica	2555	1994	93.3422
Rissa_tridactyla	2669	1994	138.3474
Rissa_tridactyla	2670	1994	96.9079
Rissa_tridactyla	2671	1994	13667
Uria_aalge	2703	1994	19.8195
Uria_aalge	2704	1994	41.7132
Sebastes_mentella	8074	1994	2144.17
Polysticta_stelleri	12257	1994	4886
Pollachius_virens	1529	1995	196025
Mallotus_villosus	2326	1995	60
Balaenoptera_acutorostrata	2365	1995	111580
Calidris_alpina	2499	1995	18
Stercorarius_parasiticus	2519	1995	49
Boreogadus_saida	2528	1995	426.2
Fratercula_arctica	2555	1995	90.8834
Rissa_tridactyla	2669	1995	109.7016
Rissa_tridactyla	2670	1995	102.4897
Rissa_tridactyla	2671	1995	13300.1
Uria_aalge	2703	1995	12.8279
Uria_aalge	2704	1995	52.4461
Sebastes_mentella	8074	1995	2629.69
Polysticta_stelleri	12257	1995	9350
Pollachius_virens	1529	1996	244507
Uria_lomvia	1926	1996	600
Mallotus_villosus	2326	1996	60
Calidris_alpina	2499	1996	16
Stercorarius_parasiticus	2519	1996	46
Sterna_paradisaea	2520	1996	200
Boreogadus_saida	2528	1996	487.4
Alca_torda	2545	1996	138.9394
Fratercula_arctica	2555	1996	99.2953
Larus_canus	2617	1996	13
Rissa_tridactyla	2669	1996	149.2719
Rissa_tridactyla	2670	1996	102.4897
Rissa_tridactyla	2671	1996	12943
Uria_aalge	2703	1996	42.6793
Uria_aalge	2704	1996	65.19
Sebastes_mentella	8074	1996	1718.45
Pagophila_eburnea	8111	1996	14000
Polysticta_stelleri	12257	1996	5159
Pollachius_virens	1529	1997	242559
Mallotus_villosus	2326	1997	85
Sterna_paradisaea	2520	1997	52
Boreogadus_saida	2528	1997	400.7
Alca_torda	2545	1997	144.7422
Fratercula_arctica	2555	1997	103.7842
Larus_canus	2617	1997	20
Rissa_tridactyla	2669	1997	151.6795
Rissa_tridactyla	2670	1997	111.026
Rissa_tridactyla	2671	1997	12431.7
Uria_aalge	2703	1997	33.9451
Uria_aalge	2704	1997	74.7902
Sebastes_mentella	8074	1997	1076.87
Polysticta_stelleri	12257	1997	3431
Pollachius_virens	1529	1998	290396
Mallotus_villosus	2326	1998	94
Sterna_paradisaea	2520	1998	145
Boreogadus_saida	2528	1998	839.5
Alca_torda	2545	1998	167.8847
Fratercula_arctica	2555	1998	100.1586
Larus_canus	2617	1998	27
Rissa_tridactyla	2669	1998	121.2392
Rissa_tridactyla	2670	1998	113.2689
Rissa_tridactyla	2671	1998	11940.7
Uria_aalge	2703	1998	38.5007
Uria_aalge	2704	1998	77.4035
Sebastes_mentella	8074	1998	865.98
Polysticta_stelleri	12257	1998	3314
Pollachius_virens	1529	1999	306202
Uria_aalge	1907	1999	5000
Mallotus_villosus	2326	1999	382
Balaenoptera_acutorostrata	2365	1999	79461
Sterna_paradisaea	2520	1999	76
Boreogadus_saida	2528	1999	1141.9
Alca_torda	2545	1999	174.0042
Fratercula_arctica	2555	1999	95.2423
Larus_canus	2617	1999	37
Rissa_tridactyla	2669	1999	112.3663
Rissa_tridactyla	2670	1999	122.7029
Rissa_tridactyla	2671	1999	11469
Uria_aalge	2703	1999	30.6217
Uria_aalge	2704	1999	85.8042
Sebastes_mentella	8074	1999	1047.86
Polysticta_stelleri	12257	1999	1876
Pollachius_virens	1529	2000	365492
Mallotus_villosus	2326	2000	599
Sterna_paradisaea	2520	2000	43
Boreogadus_saida	2528	2000	1347.8
Alca_torda	2545	2000	185.0182
Fratercula_arctica	2555	2000	112.3664
Larus_canus	2617	2000	35
Rissa_tridactyla	2669	2000	114.6362
Rissa_tridactyla	2670	2000	107.1
Rissa_tridactyla	2671	2000	9919.8
Uria_aalge	2703	2000	33.5587
Uria_aalge	2704	2000	92.9635
Sebastes_mentella	8074	2000	790.25
Polysticta_stelleri	12257	2000	3890
Pollachius_virens	1529	2001	368796
Mallotus_villosus	2326	2001	626
Sterna_paradisaea	2520	2001	106
Boreogadus_saida	2528	2001	1869.6
Alca_torda	2545	2001	108.1396
Fratercula_arctica	2555	2001	115.7238
Larus_canus	2617	2001	35
Rissa_tridactyla	2669	2001	83.9112
Rissa_tridactyla	2670	2001	83.5762
Rissa_tridactyla	2671	2001	8579.9
Uria_aalge	2703	2001	21.4732
Uria_aalge	2704	2001	101.8798
Sebastes_mentella	8074	2001	636.15
Polysticta_stelleri	12257	2001	3203
Pollachius_virens	1529	2002	433220
Mallotus_villosus	2326	2002	496
Sterna_paradisaea	2520	2002	43
Boreogadus_saida	2528	2002	1377.2
Alca_torda	2545	2002	97.6248
Fratercula_arctica	2555	2002	125.6902
Larus_canus	2617	2002	77
Rissa_tridactyla	2669	2002	87.6858
Rissa_tridactyla	2670	2002	93.4812
Rissa_tridactyla	2671	2002	7421
Uria_aalge	2703	2002	24.3551
Uria_aalge	2704	2002	115.5527
Sebastes_mentella	8074	2002	733.53
Polysticta_stelleri	12257	2002	4113
Pollachius_virens	1529	2003	418319
Mallotus_villosus	2326	2003	427
Sterna_paradisaea	2520	2003	70
Boreogadus_saida	2528	2003	280.2
Alca_torda	2545	2003	49.1943
Fratercula_arctica	2555	2003	66.9824
Larus_canus	2617	2003	21
Rissa_tridactyla	2669	2003	55.1331
Rissa_tridactyla	2670	2003	80.2991
Uria_aalge	2703	2003	17.2755
Uria_aalge	2704	2003	126.6357
Sebastes_mentella	8074	2003	782.42
Polysticta_stelleri	12257	2003	1216
Pollachius_virens	1529	2004	495836
Mallotus_villosus	2326	2004	94
Sterna_paradisaea	2520	2004	56
Boreogadus_saida	2528	2004	1150
Alca_torda	2545	2004	85.0329
Fratercula_arctica	2555	2004	73.1825
Rissa_tridactyla	2669	2004	56.4724
Rissa_tridactyla	2670	2004	73.5346
Uria_aalge	2703	2004	13.2762
Uria_aalge	2704	2004	146.9575
Sebastes_mentella	8074	2004	359.77
Pollachius_virens	1529	2005	574353
Mallotus_villosus	2326	2005	122
Balaenoptera_acutorostrata	2365	2005	78500
Sterna_paradisaea	2520	2005	101
Boreogadus_saida	2528	2005	1730
Alca_torda	2545	2005	60.0541
Fratercula_arctica	2555	2005	96.0299
Rissa_tridactyla	2669	2005	53.1836
Rissa_tridactyla	2670	2005	67.0712
Uria_aalge	2703	2005	13.1251
Uria_aalge	2704	2005	166.6801
Sebastes_mentella	8074	2005	532.29
Pollachius_virens	1529	2006	511959
Mallotus_villosus	2326	2006	72
Boreogadus_saida	2528	2006	1910
Alca_torda	2545	2006	40.7126
Fratercula_arctica	2555	2006	74.2559
Rissa_tridactyla	2669	2006	48.1224
Rissa_tridactyla	2670	2006	50.4887
Uria_aalge	2703	2006	14.8866
Uria_aalge	2704	2006	161.0526
Sebastes_mentella	8074	2006	800.98
Pollachius_virens	1529	2007	523347
Mallotus_villosus	2326	2007	189
Boreogadus_saida	2528	2007	1220
Alca_torda	2545	2007	40.0927
Fratercula_arctica	2555	2007	77.3834
Rissa_tridactyla	2669	2007	38.3113
Rissa_tridactyla	2670	2007	47.5484
Uria_aalge	2703	2007	20.9872
Uria_aalge	2704	2007	157.4069
Sebastes_mentella	8074	2007	1205.21
Pollachius_virens	1529	2008	454521
Mallotus_villosus	2326	2008	330
Boreogadus_saida	2528	2008	1219.6
Alca_torda	2545	2008	12.4918
Fratercula_arctica	2555	2008	93.2043
Rissa_tridactyla	2669	2008	27.931
Rissa_tridactyla	2670	2008	44.9588
Uria_aalge	2703	2008	6.9927
Uria_aalge	2704	2008	174.4905
Sebastes_mentella	8074	2008	1829.57
Pagophila_eburnea	8111	2008	9750
Pollachius_virens	1529	2009	348015
Mallotus_villosus	2326	2009	517
Boreogadus_saida	2528	2009	891.9
Sebastes_mentella	8074	2009	1207.39
Pollachius_virens	1529	2010	309279
Mallotus_villosus	2326	2010	504
Boreogadus_saida	2528	2010	1432.4
Sebastes_mentella	8074	2010	1767.97
Pollachius_virens	1529	2011	271034
Mallotus_villosus	2326	2011	487
Boreogadus_saida	2528	2011	861.5
Sebastes_mentella	8074	2011	1724.85
Pollachius_virens	1529	2012	270493
Mallotus_villosus	2326	2012	504
Boreogadus_saida	2528	2012	324.3
Pollachius_virens	1529	2013	272938
Mallotus_villosus	2326	2013	479
Boreogadus_saida	2528	2013	483.1
Pollachius_virens	1529	2014	250325
Mallotus_villosus	2326	2014	389
