Binomial	ID	year	popvalue
Uria_aalge	1910	1994	2900
Uria_lomvia	1925	1994	141000
Mallotus_villosus	2326	1994	139
Ursus_maritimus	4633	1994	3.3
Rissa_tridactyla	8011	1994	20000
Polysticta_stelleri	8124	1994	5
Fratercula_arctica	8129	1994	1286.1
Fratercula_arctica	8130	1994	417.4
Stercorarius_pomarinus	8144	1994	17
Pollachius_virens	1529	1995	196025
Pagophila_eburnea	1758	1995	750
Stercorarius_parasiticus	1847	1995	20
Uria_aalge	1910	1995	3300
Mallotus_villosus	2326	1995	60
Rissa_tridactyla	8011	1995	26000
Pluvialis_squatarola	8028	1995	4.6
Larus_hyperboreus	8031	1995	250
Polysticta_stelleri	8124	1995	0
Fratercula_arctica	8129	1995	1442.9
Fratercula_arctica	8130	1995	419.8
Stercorarius_pomarinus	8144	1995	0
Pollachius_virens	1529	1996	244507
Rissa_tridactyla	1813	1996	3150
Uria_aalge	1910	1996	2400
Mallotus_villosus	2326	1996	60
Rissa_tridactyla	8011	1996	19000
Pagophila_eburnea	8111	1996	14000
Pollachius_virens	1529	1997	242559
Uria_aalge	1910	1997	3500
Mallotus_villosus	2326	1997	85
Rissa_tridactyla	8011	1997	16000
Pollachius_virens	1529	1998	290396
Uria_aalge	1910	1998	3300
Mallotus_villosus	2326	1998	94
Rissa_tridactyla	8011	1998	22000
Pollachius_virens	1529	1999	306202
Uria_aalge	1910	1999	5700
Mallotus_villosus	2326	1999	382
Rissa_tridactyla	8011	1999	23000
Pollachius_virens	1529	2000	365492
Mallotus_villosus	2326	2000	599
Pollachius_virens	1529	2001	368796
Mallotus_villosus	2326	2001	626
Pollachius_virens	1529	2002	433220
Mallotus_villosus	2326	2002	496
Calidris_pygmaea	8168	2002	18
Pollachius_virens	1529	2003	418319
Mallotus_villosus	2326	2003	427
Pollachius_virens	1529	2004	495836
Mallotus_villosus	2326	2004	94
Polysticta_stelleri	8124	2004	0
Stercorarius_pomarinus	8144	2004	0
Larus_smithsonianus	8201	2004	40
Pollachius_virens	1529	2005	574353
Mallotus_villosus	2326	2005	122
Polysticta_stelleri	8124	2005	5
Stercorarius_pomarinus	8144	2005	31
Pollachius_virens	1529	2006	511959
Mallotus_villosus	2326	2006	72
Gasterosteus_aculeatus	7999	2006	0.8
Pollachius_virens	1529	2007	523347
Mallotus_villosus	2326	2007	189
Gasterosteus_aculeatus	7999	2007	5.7
Gasterosteus_aculeatus	8010	2007	11
Calidris_pygmaea	8168	2007	8
Larus_smithsonianus	8201	2007	36
Pollachius_virens	1529	2008	454521
Mallotus_villosus	2326	2008	330
Gasterosteus_aculeatus	7999	2008	12.3
Gasterosteus_aculeatus	8010	2008	17.8
Pluvialis_squatarola	8028	2008	1.5
Larus_hyperboreus	8031	2008	350
Pagophila_eburnea	8111	2008	9750
Pollachius_virens	1529	2009	348015
Mallotus_villosus	2326	2009	517
Calidris_pygmaea	8168	2009	0
Pollachius_virens	1529	2010	309279
Mallotus_villosus	2326	2010	504
Pollachius_virens	1529	2011	271034
Mallotus_villosus	2326	2011	487
Pollachius_virens	1529	2012	270493
Mallotus_villosus	2326	2012	504
Pollachius_virens	1529	2013	272938
Mallotus_villosus	2326	2013	479
Pollachius_virens	1529	2014	250325
Mallotus_villosus	2326	2014	389
