Binomial	ID	year	popvalue
Somateria_mollissima	12011	1982	4947
Polysticta_stelleri	12257	1982	4147
Megaptera_novaeangliae	15142	1982	181
Hippoglossoides_platessoides	1457	1983	9446
Mallotus_villosus	1471	1983	260000
Pollachius_virens	1529	1983	162267
Reinhardtius_hippoglossoides	1536	1983	133.9
Fratercula_arctica	1656	1983	3100
Larus_smithsonianus	1695	1983	2200
Larus_canus	1706	1983	6800
Larus_canus	1709	1983	130
Sterna_paradisaea	1877	1983	10000
Sterna_paradisaea	1879	1983	500
Uria_aalge	1910	1983	4900
Uria_lomvia	1926	1983	450
Uria_lomvia	1928	1983	800
Balaena_mysticetus	2186	1983	6573
Mallotus_villosus	2326	1983	100
Fratercula_arctica	2555	1983	73.7792
Rissa_tridactyla	2670	1983	145.732
Uria_aalge	2704	1983	204.8234
Ursus_maritimus	4633	1983	9.9
Rissa_tridactyla	8011	1983	20000
Cepphus_grylle	8167	1983	185
Gadus_morhua	11117	1983	55453
Somateria_mollissima	12011	1983	4909
Polysticta_stelleri	12257	1983	4574
Pagophila_eburnea	13310	1983	225.34
Megaptera_novaeangliae	15142	1983	236
Hippoglossoides_platessoides	1457	1984	6843
Mallotus_villosus	1471	1984	440000
Pollachius_virens	1529	1984	146679
Reinhardtius_hippoglossoides	1536	1984	134.6
Fratercula_arctica	1656	1984	3100
Larus_smithsonianus	1695	1984	2100
Larus_canus	1706	1984	6600
Larus_canus	1709	1984	130
Sterna_paradisaea	1879	1984	500
Uria_aalge	1910	1984	8200
Uria_lomvia	1928	1984	1200
Mallotus_villosus	2326	1984	109
Uria_aalge	2703	1984	1005.7406
Monodon_monoceros	4320	1984	1355
Pusa_hispida	4545	1984	15
Ursus_maritimus	4633	1984	6.5
Rissa_tridactyla	8011	1984	24500
Cepphus_grylle	8167	1984	200
Gadus_morhua	11117	1984	18540
Somateria_mollissima	12011	1984	5098
Polysticta_stelleri	12257	1984	10925
Pagophila_eburnea	13310	1984	351.34
Hippoglossoides_platessoides	1457	1985	4553
Mallotus_villosus	1471	1985	460000
Pollachius_virens	1529	1985	112758
Reinhardtius_hippoglossoides	1536	1985	148.9
Alca_torda	1592	1985	500
Fratercula_arctica	1656	1985	2400
Larus_smithsonianus	1695	1985	2080
Larus_canus	1706	1985	6600
Larus_canus	1709	1985	150
Sterna_paradisaea	1879	1985	500
Uria_aalge	1907	1985	29000
Uria_aalge	1910	1985	7800
Uria_aalge	1921	1985	13000
Uria_lomvia	1928	1985	1600
Uria_lomvia	1929	1985	145000
Balaenoptera_physalus	1945	1985	7174
Balaena_mysticetus	2186	1985	5762
Fratercula_arctica	2555	1985	77.563
Rissa_tridactyla	2670	1985	108.8275
Uria_aalge	2700	1985	100
Uria_aalge	2703	1985	517.7387
Uria_aalge	2704	1985	204.8234
Pusa_hispida	4545	1985	8
Ursus_maritimus	4633	1985	5.1
Rissa_tridactyla	8011	1985	20000
Ursus_maritimus	8081	1985	580
Ursus_maritimus	8084	1985	860.77
Cepphus_grylle	8167	1985	205
Boreogadus_saida	9574	1985	1.875
Liopsetta_glacialis	9576	1985	0.103
Eleginus_gracilis	9577	1985	0.1325
Osmerus_mordax	9580	1985	0.05
Gadus_morhua	11117	1985	58531
Somateria_mollissima	12011	1985	5068
Polysticta_stelleri	12257	1985	12553
Delphinapterus_leucas	13273	1985	4310.7
Hippoglossoides_platessoides	1457	1986	7006
Mallotus_villosus	1471	1986	460000
Pollachius_virens	1529	1986	85648
Reinhardtius_hippoglossoides	1536	1986	142.1
Fratercula_arctica	1656	1986	2300
Larus_smithsonianus	1695	1986	1300
Larus_canus	1706	1986	6000
Larus_canus	1709	1986	110
Sterna_paradisaea	1879	1986	700
Uria_aalge	1905	1986	245000
Uria_aalge	1907	1986	13000
Uria_aalge	1910	1986	7200
Uria_aalge	1921	1986	10600
Uria_lomvia	1928	1986	1500
Balaena_mysticetus	2186	1986	8917
Boreogadus_saida	2528	1986	308.8
Uria_aalge	2700	1986	86.35
Uria_aalge	2703	1986	240.4293
Pusa_hispida	4545	1986	20
Ursus_maritimus	4633	1986	2.9
Rissa_tridactyla	8011	1986	29000
Sebastes_mentella	8074	1986	1293.18
Ursus_maritimus	8081	1986	710
Ursus_maritimus	8084	1986	836.88
Fratercula_arctica	8129	1986	1376.1
Cepphus_grylle	8167	1986	205
Boreogadus_saida	9574	1986	3.475
Liopsetta_glacialis	9576	1986	0.45
Eleginus_gracilis	9577	1986	0.5775
Osmerus_mordax	9580	1986	0.267
Enhydra_lutris	9803	1986	4236
Enhydra_lutris	9804	1986	2238
Enhydra_lutris	9805	1986	14042
Enhydra_lutris	9806	1986	1.46
Gadus_morhua	11117	1986	130176
Somateria_mollissima	12011	1986	4024
Polysticta_stelleri	12257	1986	7789
Hippoglossoides_platessoides	1457	1987	4843
Mallotus_villosus	1471	1987	420000
Pollachius_virens	1529	1987	72693
Reinhardtius_hippoglossoides	1536	1987	167
Fratercula_arctica	1656	1987	2100
Larus_smithsonianus	1695	1987	1500
Larus_canus	1706	1987	2800
Larus_canus	1709	1987	90
Uria_aalge	1905	1987	36000
Uria_aalge	1907	1987	3000
Uria_aalge	1910	1987	1100
Uria_aalge	1921	1987	1800
Uria_lomvia	1926	1987	300
Uria_lomvia	1928	1987	900
Balaena_mysticetus	2186	1987	5298
Mallotus_villosus	2326	1987	34
Boreogadus_saida	2528	1987	382.8
Fratercula_arctica	2555	1987	76.8622
Rissa_tridactyla	2670	1987	118.3641
Uria_aalge	2700	1987	16.8
Uria_aalge	2703	1987	53.0499
Uria_aalge	2704	1987	31.3309
Ursus_maritimus	4633	1987	3.4
Rissa_tridactyla	8011	1987	25000
Sebastes_mentella	8074	1987	652.67
Ursus_maritimus	8076	1987	1215
Ursus_maritimus	8084	1987	902.98
Fratercula_arctica	8129	1987	1299.5
Cepphus_grylle	8167	1987	209
Calidris_pygmaea	8168	1987	48
Rissa_tridactyla	8406	1987	65
Gadus_morhua	11117	1987	778042
Somateria_mollissima	12011	1987	5350
Polysticta_stelleri	12257	1987	8373
Hippoglossoides_platessoides	1457	1988	2512
Mallotus_villosus	1471	1988	4e+05
Pollachius_virens	1529	1988	87553
Reinhardtius_hippoglossoides	1536	1988	185.1
Alca_torda	1591	1988	300
Fratercula_arctica	1656	1988	2200
Larus_smithsonianus	1695	1988	1280
Larus_canus	1706	1988	3000
Larus_canus	1709	1988	150
Sterna_paradisaea	1879	1988	250
Uria_aalge	1905	1988	80000
Uria_aalge	1907	1988	12000
Uria_aalge	1910	1988	1000
Uria_aalge	1921	1988	2200
Uria_lomvia	1928	1988	1000
Balaena_mysticetus	2186	1988	6928
Ursus_maritimus	2233	1988	4000
Boreogadus_saida	2528	1988	86
Fratercula_arctica	2555	1988	86.4949
Rissa_tridactyla	2670	1988	117.4209
Uria_aalge	2700	1988	20.47
Uria_aalge	2703	1988	53.0499
Uria_aalge	2704	1988	29.251
Ursus_maritimus	4633	1988	2.9
Rissa_tridactyla	8011	1988	21000
Sebastes_mentella	8074	1988	1292.57
Ursus_maritimus	8076	1988	1188
Clangula_hyemalis	8095	1988	0
Stercorarius_longicaudus	8101	1988	0
Fratercula_arctica	8129	1988	1213.2
Cepphus_grylle	8167	1988	209
Boreogadus_saida	9574	1988	2.575
Liopsetta_glacialis	9576	1988	0.65
Eleginus_gracilis	9577	1988	0.185
Osmerus_mordax	9580	1988	0.233
Gadus_morhua	11117	1988	652220
Polysticta_stelleri	12257	1988	5351
Hippoglossoides_platessoides	1457	1989	2664
Mallotus_villosus	1471	1989	440000
Pollachius_virens	1529	1989	100308
Fratercula_arctica	1656	1989	1400
Larus_smithsonianus	1695	1989	2200
Larus_canus	1706	1989	4000
Larus_canus	1709	1989	130
Stercorarius_parasiticus	1847	1989	22
Sterna_paradisaea	1879	1989	400
Uria_aalge	1905	1989	90000
Uria_aalge	1907	1989	12000
Uria_aalge	1910	1989	1200
Uria_aalge	1921	1989	2400
Uria_lomvia	1928	1989	800
Uria_lomvia	1929	1989	171000
Mallotus_villosus	2326	1989	84
Balaenoptera_acutorostrata	2365	1989	64422
Calidris_alpina	2499	1989	18
Stercorarius_parasiticus	2519	1989	42
Boreogadus_saida	2528	1989	207.8
Rissa_tridactyla	2670	1989	124.682
Rissa_tridactyla	2671	1989	15659
Uria_aalge	2700	1989	23.64
Uria_aalge	2703	1989	79.1962
Uria_aalge	2704	1989	28.9181
Ursus_maritimus	4633	1989	2.2
Rissa_tridactyla	8011	1989	19000
Sebastes_mentella	8074	1989	1854.82
Ursus_maritimus	8076	1989	1294
Ursus_maritimus	8084	1989	366.82
Clangula_hyemalis	8095	1989	0
Stercorarius_longicaudus	8101	1989	8
Fratercula_arctica	8129	1989	1145.7
Cepphus_grylle	8167	1989	209
Boreogadus_saida	9574	1989	1.475
Liopsetta_glacialis	9576	1989	0.825
Eleginus_gracilis	9577	1989	0.086
Osmerus_mordax	9580	1989	0.533
Enhydra_lutris	9806	1989	2.46
Enhydra_lutris	9807	1989	1.73
Gadus_morhua	11117	1989	422763
Hippoglossoides_platessoides	1457	1990	1434
Mallotus_villosus	1471	1990	115000
Pollachius_virens	1529	1990	118184
Larus_smithsonianus	1695	1990	1500
Larus_canus	1709	1990	120
Stercorarius_parasiticus	1847	1990	28
Sterna_paradisaea	1879	1990	500
Uria_aalge	1907	1990	10400
Uria_aalge	1910	1990	1200
Uria_lomvia	1928	1990	800
Delphinapterus_leucas	2193	1990	1200
Mallotus_villosus	2326	1990	92
Calidris_alpina	2499	1990	15
Stercorarius_parasiticus	2519	1990	21
Boreogadus_saida	2528	1990	127.3
Fratercula_arctica	2555	1990	100.2427
Rissa_tridactyla	2670	1990	109.7016
Rissa_tridactyla	2671	1990	15238.6
Uria_aalge	2703	1990	65.9405
Uria_aalge	2704	1990	32.0566
Ursus_maritimus	4633	1990	4.9
Rissa_tridactyla	8011	1990	21000
Sebastes_mentella	8074	1990	2125.29
Ursus_maritimus	8076	1990	1068
Clangula_hyemalis	8095	1990	0
Stercorarius_longicaudus	8101	1990	13
Fratercula_arctica	8129	1990	1107
Cepphus_grylle	8167	1990	200
Phalaropus_fulicarius	8367	1990	2
Boreogadus_saida	9574	1990	1.875
Liopsetta_glacialis	9576	1990	2.9
Eleginus_gracilis	9577	1990	0.2675
Osmerus_mordax	9580	1990	1.533
Gadus_morhua	11117	1990	41358
Polysticta_stelleri	12257	1990	5761
Hippoglossoides_platessoides	1457	1991	1124
Mallotus_villosus	1471	1991	330000
Pollachius_virens	1529	1991	114921
Larus_smithsonianus	1695	1991	2000
Larus_canus	1709	1991	110
Rissa_tridactyla	1826	1991	5000
Stercorarius_parasiticus	1847	1991	38
Sterna_paradisaea	1879	1991	1700
Uria_aalge	1910	1991	2000
Uria_lomvia	1928	1991	1100
Mallotus_villosus	2326	1991	643
Calidris_alpina	2499	1991	16
Stercorarius_parasiticus	2519	1991	36
Boreogadus_saida	2528	1991	381.5
Fratercula_arctica	2555	1991	98.7627
Rissa_tridactyla	2669	1991	207.2189
Rissa_tridactyla	2670	1991	111.9177
Rissa_tridactyla	2671	1991	14829.5
Uria_aalge	2703	1991	60.8624
Uria_aalge	2704	1991	33.1767
Ursus_maritimus	4633	1991	4.4
Rissa_tridactyla	8011	1991	21000
Sebastes_mentella	8074	1991	4928.56
Ursus_maritimus	8076	1991	1037
Ursus_maritimus	8084	1991	255.55
Clangula_hyemalis	8095	1991	0
Stercorarius_longicaudus	8101	1991	0
Fratercula_arctica	8129	1991	1186.2
Fratercula_arctica	8130	1991	337.3
Cepphus_grylle	8167	1991	185
Boreogadus_saida	9574	1991	1.35
Liopsetta_glacialis	9576	1991	2.375
Eleginus_gracilis	9577	1991	0.23
Osmerus_mordax	9580	1991	2.267
Gadus_morhua	11117	1991	5874
Somateria_mollissima	12011	1991	6163
Polysticta_stelleri	12257	1991	7533
Mallotus_villosus	1471	1992	475000
Pollachius_virens	1529	1992	95225
Larus_smithsonianus	1695	1992	1100
Larus_canus	1709	1992	140
Larus_hyperboreus	1716	1992	1000
Rissa_tridactyla	1813	1992	200
Rissa_tridactyla	1815	1992	11000
Rissa_tridactyla	1832	1992	4300
Sterna_paradisaea	1877	1992	10000
Sterna_paradisaea	1879	1992	500
Uria_aalge	1905	1992	42900
Uria_aalge	1907	1992	3600
Uria_aalge	1910	1992	2200
Uria_lomvia	1925	1992	81000
Uria_lomvia	1926	1992	500
Uria_lomvia	1928	1992	1150
Mallotus_villosus	2326	1992	302
Calidris_alpina	2499	1992	15
Stercorarius_parasiticus	2519	1992	39
Boreogadus_saida	2528	1992	594.9
Fratercula_arctica	2555	1992	88.0049
Rissa_tridactyla	2669	1992	98.471
Rissa_tridactyla	2670	1992	106.2466
Rissa_tridactyla	2671	1992	14431.4
Uria_aalge	2703	1992	49.5282
Uria_aalge	2704	1992	37.2009
Ursus_maritimus	4633	1992	5.1
Rissa_tridactyla	8011	1992	20000
Sebastes_mentella	8074	1992	1833.33
Ursus_maritimus	8076	1992	970
Ursus_maritimus	8084	1992	184.03
Clangula_hyemalis	8095	1992	0
Stercorarius_longicaudus	8101	1992	0
Fratercula_arctica	8129	1992	1300.6
Fratercula_arctica	8130	1992	417.2
Cepphus_grylle	8167	1992	180
Rissa_tridactyla	8406	1992	52
Boreogadus_saida	9574	1992	1.875
Liopsetta_glacialis	9576	1992	3.075
Eleginus_gracilis	9577	1992	0.13
Osmerus_mordax	9580	1992	2.325
Gadus_morhua	11117	1992	2298
Polysticta_stelleri	12257	1992	8210
Somateria_mollissima	13097	1992	39.2
Somateria_mollissima	13098	1992	0
Somateria_mollissima	13099	1992	0
Somateria_mollissima	13100	1992	33
Somateria_mollissima	13101	1992	7.8
Somateria_mollissima	13102	1992	5.4
Mallotus_villosus	1471	1993	499000
Pollachius_virens	1529	1993	97538
Alca_torda	1590	1993	3000
Larus_smithsonianus	1695	1993	1300
Larus_canus	1709	1993	90
Uria_aalge	1910	1993	1900
Uria_lomvia	1928	1993	950
Balaena_mysticetus	2186	1993	8167
Mallotus_villosus	2326	1993	293
Calidris_alpina	2499	1993	17
Stercorarius_parasiticus	2519	1993	42
Boreogadus_saida	2528	1993	609.7
Fratercula_arctica	2555	1993	92.8018
Rissa_tridactyla	2669	1993	144.5707
Rissa_tridactyla	2670	1993	104.9792
Rissa_tridactyla	2671	1993	14044
Uria_aalge	2703	1993	50.6754
Uria_aalge	2704	1993	38.9441
Rissa_tridactyla	8011	1993	18500
Sebastes_mentella	8074	1993	1840.61
Ursus_maritimus	8076	1993	1233
Ursus_maritimus	8084	1993	425.11
Clangula_hyemalis	8095	1993	0
Stercorarius_longicaudus	8101	1993	0
Polysticta_stelleri	8124	1993	1
Fratercula_arctica	8129	1993	1425.9
Fratercula_arctica	8130	1993	462.7
Stercorarius_pomarinus	8144	1993	0
Cepphus_grylle	8167	1993	175
Rissa_tridactyla	8406	1993	59
Boreogadus_saida	9574	1993	3.625
Liopsetta_glacialis	9576	1993	3.15
Eleginus_gracilis	9577	1993	0.09
Osmerus_mordax	9580	1993	2.3
Gadus_morhua	11117	1993	1798
Somateria_mollissima	12011	1993	5151
Polysticta_stelleri	12257	1993	6398
Somateria_mollissima	13097	1993	6.2
Somateria_mollissima	13098	1993	1.5
Somateria_mollissima	13099	1993	0
Somateria_mollissima	13100	1993	0.9
Somateria_mollissima	13101	1993	0
Somateria_mollissima	13102	1993	0.7
Somateria_mollissima	13103	1993	0
Somateria_mollissima	13104	1993	0.6
Ursus_maritimus	13244	1993	51
Ursus_maritimus	13245	1993	13
Delphinapterus_leucas	13273	1993	2751.24
Mallotus_villosus	1471	1994	460000
Pollachius_virens	1529	1994	148005
Pagophila_eburnea	1758	1994	170
Uria_aalge	1910	1994	2900
